"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-04-12 22:30",65.13,377.92,208.54,26.82,38.92,34.32,41.73,128.29,72.17,21.29,1.01,94.78,39,55.85,46.84,45.35,597.16,645.45,88.84,127.14,185.01,226.28,170.68,704.39,70.28,22.65,386.86,72.36,796.07,1058.22,0.08,55.6,277.92,2.96,301.05,47.12,15.01,88.37,1534.01,439.69,1296.05,230.64,958.87,48.99,559.24,1162.55,222.35,92.78,10000,10.08,75.86,4.51,11.83,14.41,17.02,24.04,40.37,17.03,561.1,93.24,68.95,100.56,22.44,3.63,24,62.99,24.48,93.9,27.85,33.77,195.13,649.36,161.53,38.46,52.23,29.49,4.78,1765.37,40.32,116.2,52.29,163.91,36.86,8.41,23.94,24.59,31.13,52.52,68.98,32.38,314.78,389.65,316.65,45.65,257.4,42.3,121,215.83,30.55,3.7,35.41,97.1,243.06,136.93,52.67,41,658.2,111.8,56.26,95.66,287.73,89.29,363.14,846.28,31.27,57.59,57.59,24.16,29.93,616.44,94.62,277.77,11.92,285.65,910.89,0,0,114,23.31,99.29,0,461.81,595.49
"2018-04-12 22:45",65.89,376.78,206.88,25.95,38.43,34.34,41.94,127.66,73.62,17.26,1.01,93.64,36,56.14,44.02,40.55,586.71,643.27,87.48,125.21,183.26,217.9,169.2,694.2,64.53,22.64,386.55,67.73,783.88,1069.37,0.08,53.4,163.66,2.62,292.89,41.67,15.54,86.21,1547.65,433.61,1287.52,220.93,789.87,42.48,559.15,1154.22,222.19,103.26,10000,9.7,88.44,3.82,12.9,16.35,17.62,24.51,35.7,18.84,557.55,92.58,69.61,97.53,21.98,3.64,24,63.73,24.12,91.11,29.45,34.32,198.7,661.53,167.69,38.17,57.35,31.97,4.74,1709.23,42.68,116.42,60.7,168.57,36.99,8.51,24.12,23.81,32.14,49.46,64.73,31.74,390.82,386.78,315.25,46.06,259.08,40.93,119,212.21,31.17,4,34.35,100.03,241.73,133.88,48.34,32,627.66,111.89,58.61,99.43,280.12,87.82,370.65,843.58,30.51,56.22,56.22,23.28,31.21,617.34,74.43,274.17,11.99,285.25,916.38,0,0,118,21.76,98.19,0,435.7,590.74
"2018-04-12 23:00",61.2,376.38,200.31,25.81,39.07,33.27,42.53,122.29,71.88,21.75,1.01,93.67,38,55.78,46.69,39.15,591.84,644.22,88.64,123.67,183.47,223.21,166.07,689.96,69.95,22.68,395.34,70.99,789.55,1051.52,0.08,53.92,150.17,2.16,285.2,48.67,15.67,111.54,1497,431.92,1283.32,221.97,194.87,41.82,563.1,1150.89,229.16,79.26,10000,9.92,78.5,4.36,16.63,12.59,15.94,23.79,42.01,17.09,560.55,86.84,68.99,101.19,22.33,3.63,24,65.6,24.01,89.57,28.39,35.74,204.29,660.43,157.77,38.73,52.36,33.78,4.76,1704.17,41.87,116.12,52.42,168.94,38.3,8.9,24.67,23.48,30.75,51.14,62.56,32.95,326.8,392.77,315.39,45.17,258.48,40.96,120,206.42,28.82,3.9,34.32,98.2,236.93,146.25,48.77,31,522.55,118.06,55.06,91.58,283.06,87,385.48,842.24,30.12,56.3,56.3,23.1,30.36,620.23,68.09,273.78,7.96,285.39,916.36,0,0,119,23.37,98.04,0,446.26,586.91
"2018-04-12 23:15",65.59,375.76,194.93,26.01,39.53,34.29,42.8,125.11,68.47,17.42,1.01,94.7,43,56.14,43.25,39.85,583.28,642.1,89.39,119.62,178.33,218.58,170.2,700.99,65.19,23.69,390.94,66.38,795.41,1053.18,0.08,54.81,161.29,3.07,288.69,35.8,14.91,94.45,1443.87,427.23,1236.14,227.51,236.87,43.45,561.55,1165.73,224.22,85.77,10000,9.8,83.81,4.23,12.01,15.43,22,23.44,47.22,15.42,560.75,84.59,66.02,102.5,21.58,3.63,24,67.23,24.24,86.54,27.8,35.76,200.65,645.09,161.92,38.23,55.55,29.86,4.94,1708.77,42.8,115.97,51.83,166.15,37.82,8.21,23.62,22.5,32.32,50.92,62.54,32.23,315.42,388.76,313.58,42.51,252.52,38.11,119,206.93,28.67,3.8,37.89,94.47,239.36,151.58,51.79,36,470.57,113.31,58.76,97.84,280.9,85.32,383.17,843.34,30.84,55.94,55.94,23.15,30.29,609.15,89.79,276.25,11.87,284.58,916.86,0,0,115,13.57,98.94,0,483.13,590.21
"2018-04-12 23:30",60.69,376.58,194.26,25.79,38.81,35.38,42.84,124.5,66.62,19.41,1.01,95.8,35,55.37,42.38,36.41,581.19,642.73,90.94,121.87,175.73,214.97,174.19,698.56,76.84,22.65,385.03,67.76,782.87,1050.48,0.08,52.44,147.9,2.26,289.39,34.84,14.69,89.47,1408.22,431.53,1221.08,210.56,192.87,52.61,562.31,1157.7,228.18,83.9,10000,9.98,78.87,3.89,10.5,15.18,16.41,25.91,46.04,14.71,547.51,84.09,66.04,100.75,21.59,3.63,25,64.99,24.08,83.26,29.06,34.01,197.6,580.9,160.72,38.17,53.46,30.05,4.66,1592.35,41.14,115.7,57.93,164.71,35.46,8.36,23.18,22.8,31.22,50.98,64.91,32.26,368.88,385.35,313.65,46.54,253.08,40.56,119,206.91,31.48,3.7,44.4,93.63,238.92,150.37,50.32,32,470.92,107.31,56.04,96.46,282.64,85.02,383.06,849.79,30.78,57.29,57.29,23.96,29.66,600.91,70.29,274.77,10.65,283.65,913.12,0,0,110,11.33,98.18,0,484.79,586.68
"2018-04-12 23:45",62.54,376.54,199.45,25.54,38.62,35.8,41.57,127.06,65.54,15.19,1.01,93.36,36,54.99,44.98,36.73,589.01,631.17,85.2,119.33,175.52,220.29,158.83,690.39,81.51,22.88,389.25,62.93,785.2,1059.78,0.08,66.6,159.96,2.26,292.51,37.75,15,104.23,1464.67,427.87,1230.95,204.72,223.87,42.73,546.73,1175.71,221.38,90,10000,10.07,83.46,3.86,11.86,15.67,16.14,21.87,44.66,16.96,547.55,84.19,65.9,102.6,21.19,3.64,24,65.4,24.78,79.11,27.94,33.69,194.93,521.89,154.8,37.89,55.78,29.03,4.6,1558.08,42.06,116.3,53.79,161.43,36.77,8.2,23.24,22.78,31.5,49.72,66.78,31.62,330.35,384.59,311.47,44,248.85,41.35,119,213.06,29.44,3.7,34.89,88.43,240.63,137.55,51.4,31,458.72,114.46,58.16,96.29,283.04,82.47,379.87,845.81,30.55,57.19,57.19,23.74,29.45,600.16,69.35,273.15,10.65,282.47,908.32,0,0,117,11.45,98.31,0,416.58,578.24
"2018-04-13 00:00",68.05,372.21,202.61,26.03,38.85,33.65,40.64,127.47,60.15,20.24,1.01,90.06,42,55.11,42.59,35.86,573.49,637.48,85.48,124.49,173.81,209.87,176.81,691.03,77.71,22.64,382.65,65.08,766.15,1051.2,0.08,77.55,145.99,2.24,289.92,35.73,14.69,95.06,1493.58,431.98,1219.41,203.45,771.87,42.6,519.94,1161.48,220.87,67.54,10000,9.84,81.1,4.09,13.15,15.57,15.65,22.1,42.02,14.69,551.99,84.01,65.46,100.89,21.95,3.64,24,65.11,25.67,75.12,27.42,34.45,191.75,539.72,148.58,38.59,53.94,31.17,4.53,1655.49,41.3,115.93,53.16,163.42,35.43,8.37,23.39,26.96,31.26,51.38,65.23,32.02,302.45,389.02,311.31,43.23,248.81,38.36,119,203.57,27.91,3.7,34.25,85.3,239.66,132.33,49.77,28,477.49,107.4,54.65,94.49,280.62,80.49,375.97,842.93,30.7,54,54,23.11,29.97,600.41,94.61,274.41,7.46,282.31,905.02,0,0,110,10.35,97.93,0,403.03,582.68
"2018-04-13 00:15",61.58,370.56,203.6,24.75,38.86,33.48,39.78,126,63.69,19.71,1.01,88.16,37,55.59,45.74,35.93,590.13,636.42,86.06,120.55,173.86,225.77,169.79,686.61,67.5,22.75,378.59,65.32,782.27,1052.32,0.08,54.29,159.74,2.17,287.63,39.69,15.01,88.62,1484.13,428.42,1218.16,210.87,829.87,42.61,509.17,1152.01,216.51,86.12,10000,10.17,82.55,4.06,18.47,16.24,17.05,21.95,39.53,14.54,550.07,86.59,65.18,99.94,21.34,3.65,25,65.17,24.7,76.11,27.54,34.74,207.32,531.59,152.63,38.65,53.81,33.05,4.47,1603.4,40.61,116.15,51.48,170.44,35.99,8.4,23.64,23.08,32.13,49.48,64.07,31.04,346.09,384.7,312.79,47.39,248.91,37.94,116,206.37,28.11,3.7,34.36,86.69,234.16,124.69,49.37,29,471.91,112.56,57.84,93.96,278.54,79.09,383.23,841.9,30.94,51.98,51.98,23.04,31.05,603.18,95.14,274.47,9.93,283.79,900.34,0,0,110,10.66,98.28,0,410.86,584.24
"2018-04-13 00:30",60.64,370.58,203.35,24.07,38.68,33.11,39.05,121.46,67.04,23.55,1.01,86.21,33,54.99,44.87,36.41,585.77,638.87,87.97,120.29,172.54,224.18,167.78,698.69,72.43,22.54,381.97,61.57,773.15,1045.11,0.08,51.86,151.5,3.12,286.06,37.44,14.65,103.84,1473.38,430.48,1219.33,213.91,309.87,49.45,516.49,1163.95,218.13,107.14,10000,9.91,83.21,3.96,9.66,15.12,14.94,21.92,30.83,16.1,557.17,85.55,65.1,97.78,20.64,3.65,24,62.85,25.55,77.53,27.34,32.17,195.67,524.49,148.22,37.8,53.59,28.9,4.61,1604.9,44.17,115.95,51.74,161.05,37.85,8.26,23.65,23.06,33.46,50.58,63.77,31.5,348.14,382.71,311.03,42.42,243.17,38.44,117,203.28,31.17,4.3,35.07,85.56,229.83,124,47.54,28,479.89,115.32,62.29,89.46,280.47,79.76,377.74,840.16,30.55,51.05,51.05,22.14,29.67,600.82,93.03,271.27,7.43,283.03,899.24,0,0,107,11.37,98.49,0,384.39,578.49
"2018-04-13 00:45",61.57,369.35,202.14,24.03,39.09,34.02,38.51,123.14,65.43,20.64,1.01,85,33,55.68,43.31,37.61,575.78,631.77,84.56,123,167.65,209.67,167.59,703.58,66.68,22.56,392.28,62.29,784.02,1038.83,0.08,55.03,161.41,3.7,281.81,37.9,14.86,100.9,1274.93,431.32,1223.22,224.75,206.87,42.83,510.58,1155.76,214.83,80.07,10000,10.53,81.38,4.04,10.93,14.77,14.56,23.97,41.58,13.83,553.44,84.62,69.37,94.32,21.26,3.66,25,62.19,24.88,71.8,26.82,31.32,191.09,534.01,150.65,38.72,52.01,28.21,4.7,1470.08,41.79,116.16,53.22,160.51,38.09,8.31,23.66,22.87,33.55,49.38,62.85,31.48,298.76,388.58,310.35,43.55,242.16,37.48,116,205.02,28.04,3.9,35.21,85.08,227.38,120.24,54.61,29,495.12,111.4,53.58,90.22,276.55,79.2,376.31,838.42,30.27,50.42,50.42,21.89,29.22,597.07,88.63,276.38,9.34,282.35,899.27,0,0,116,10.29,98.41,0,404.6,583.73
"2018-04-13 01:00",61.47,368.9,205.02,23.87,38.63,32.84,38.16,124.99,61.5,23.69,1.01,84.02,35,55.7,45.34,37.66,580.22,637.95,85.97,122.48,166.23,216.29,169.44,688.7,69.55,22.64,381.28,61.27,762.58,1029.61,0.08,54.79,149.83,2.26,286.36,40.14,14.66,86.49,1248.15,432.18,1219.5,211.92,208.87,43.79,494.86,1164.89,213.38,86.08,10000,13.73,83.34,3.48,11.48,11.28,14.19,24.43,36.79,15.32,553.31,82.78,60.13,92.68,22.03,3.66,25,62.68,23.81,72.45,26.19,32.28,189.13,526.98,146.64,38.85,52.77,28.26,4.57,1516.74,41.36,116.53,54.25,163.81,36.27,8.12,23.65,23.02,33,46.04,65.93,32.21,347.8,385.45,308.64,42.96,235.5,37.6,118,201.04,28.38,5.3,34.88,84.78,226.02,136.89,47.39,32,461.25,112.16,55.79,90.73,277.27,78.75,365.8,840.75,32.39,50.38,50.38,20.7,29.42,594.28,66.6,275.85,7.88,281.64,901.19,0,0,119,10.49,97.95,0,380.4,585.57
"2018-04-13 01:15",56.2,368.01,204.52,23.53,37.48,31.27,37.21,123.35,61.36,21.54,1.01,85.38,34,53.82,43.72,37.57,579.9,645.65,84.81,117.86,160.91,207.56,168.28,691.77,72.41,22.62,372.95,63.55,753.65,1043.82,0.08,55.2,163.58,2.25,286.23,37.27,14.98,88.39,1287.36,424.19,1232.69,206.03,209.87,43.12,491.76,1159.12,214.12,77.58,10000,9.79,79.14,3.93,15.75,14.65,17.63,21.71,26.89,13.83,552.91,83.17,60.18,91.12,21.93,3.64,25,60.35,24.41,65.93,25.08,31.06,187.5,540.46,146.37,38.09,51.15,29.06,4.66,1579.84,41.64,117.01,51.74,164.83,36.48,8.37,23.55,23.19,31.74,48.43,64.4,32.82,343.27,383.65,309.73,41.29,239.02,34.67,118,206.71,30.03,3.9,34.88,82.69,222.87,134.01,50.95,28,493.13,113.29,53.24,88.1,274.55,78.4,375.43,844.63,29.78,50.37,50.37,20.78,28.73,599.02,70.39,272.39,7.56,283.73,894.11,0,0,106,11.53,98.69,0,354.2,581.16
"2018-04-13 01:30",65.98,367.61,205.87,23.72,37.49,31.16,37.05,124.13,61.39,24.71,1.01,82.2,32,52.87,43.4,38.02,575.24,643.07,81.18,118.49,157.03,213.83,158.12,708.03,63.5,22.51,378.76,57.02,768.83,1036.74,0.08,54.3,149.16,2.18,282.95,37.14,14.71,94.38,1308.28,427.34,1223.53,207.53,209.87,49.88,483.22,1152.79,211.13,86.22,10000,10.02,79.85,4.37,12.11,12.75,18.62,19.97,23.24,14.22,542.2,82.45,68.79,91.84,20.85,3.65,25,58.68,22.65,67.39,25.02,30.23,182.34,543.18,145.29,39.66,56.5,31.94,4.58,1569.23,42.52,116.35,52.26,163.3,35.46,8.42,23.62,22.82,33.56,44.37,65.57,32.47,304.81,381.68,307.56,43.12,232.3,34.62,118,203.79,28.48,3.8,34.04,80.56,217.97,124.8,51.13,39,485.69,112.02,57.49,89.02,277.95,77.34,373.99,842.13,28.79,48.7,48.7,21.3,27.43,593.68,88.71,276.18,9.85,281.56,894.87,0,0,106,10.35,99.73,0,341.46,582.9
"2018-04-13 01:45",60.18,368.85,197.89,23.88,37.32,30.42,35.44,117.16,60.13,21.57,1.01,77.94,30,54.76,44.36,37.55,568.83,638.75,81.17,115.16,155.55,209.56,171.15,699.81,63.65,22.53,374,53.24,771.39,1021.14,0.08,55.39,177.62,3.37,283.51,36.67,14.94,102.28,1303.58,431.5,1219.53,200.27,775.87,42.54,475.24,1154.4,210.86,71.92,10000,9.86,82.49,3.98,10.25,12.18,19.4,21.97,22.77,15.68,549.02,81.91,52.69,89.76,20.17,3.65,24,58.89,22.9,62.85,24.76,29.69,177.2,542.13,141.34,37.06,51.28,28.5,4.48,1434.04,43.55,116.05,56.69,164.58,36.66,8.35,23.61,22.65,30.28,50.21,63.92,32.11,352.07,374.81,308.73,40.05,221.26,35.91,119,206.86,27.58,3.8,34.52,82.33,214.77,118.16,47.12,31,487.88,114,53.38,85.52,272.47,76.78,364.51,837.66,28.26,48.28,48.28,20.76,26.9,596.88,65.6,275.56,7.45,281.73,889.43,0,0,113,10.4,98.06,0,356.22,581.83
"2018-04-13 02:00",57.08,369.33,194.75,21.93,36.07,29.44,34.71,119.52,57.37,23.97,1.01,75.62,29,54.7,41.08,39.54,570.86,635.47,85.52,113.99,151.62,211.09,177.1,691.28,66.73,22.51,373.67,60.61,765.81,1025.18,0.08,54.24,173.46,2.61,283.38,37.25,14.7,86.11,1268.12,431.07,1222.07,206.09,779.86,42.44,454.14,1156.2,210.6,85.84,10000,9.98,76.83,3.56,12.27,12.33,16.27,20.44,23.79,12.82,555.01,83.12,71.21,85.86,18.84,3.66,25,57.32,23.03,66.88,23.28,29.28,176.43,556.32,138.74,38.77,53.98,28.32,4.74,1491.98,42.54,116.14,56.97,160.88,36.46,8.3,24.35,23.12,29.75,44.87,64.55,32.66,345.19,378.72,305.71,40.12,216.44,36.99,117,200.92,27.6,4.2,34.17,78.43,212.81,119.23,45.1,28,509.25,111.05,56.33,87.17,278.46,76.72,374.43,838.99,28.44,47.65,47.65,20.88,26.37,591.63,83.05,274.58,7.85,280.71,894.17,0,0,112,11.77,98.44,0,355.28,570.39
"2018-04-13 02:15",61.26,365.8,195.64,21.92,35.18,28.95,35.89,117.65,57.93,20.99,1.01,75.44,28,52.88,42.75,38.35,575.15,641.4,80.53,116.11,148.88,212.29,155.17,675.8,57.89,22.55,375.63,53.8,757.25,1028.01,0.08,57.25,191.79,2.27,270.69,38.4,14.87,95.01,1249.46,424.97,1223.1,228.11,188.87,45.31,452.03,1160.84,211.88,97.69,10000,9.74,86.96,3.82,15.95,12.31,15.24,19.43,22.57,13.15,550.87,86.2,63.21,85.07,18.51,3.66,24,56.64,22.35,61.57,23.31,30.06,174.65,537.88,147.66,38.01,51.32,28.09,4.59,1484.5,41.87,116.29,52.32,163.22,37.61,8.16,23.67,22.78,28.42,50.51,67.41,32.79,311.16,376.23,308.32,43.06,219.61,36.38,117,201.63,29.76,3.9,34.62,77.92,209.05,127.82,52.2,31,455.33,112.78,50.99,86.08,273.17,75.84,367.37,839.09,28.34,46.18,46.18,20.68,26.38,591.19,78.9,276.66,9.28,282.32,896.71,0,0,119,10.39,97.71,0,356.51,576.02
"2018-04-13 02:30",60.34,365.48,191.34,22.12,34.99,28.5,35.57,115.96,60.63,23.68,1.01,74.53,28,52.41,41.45,37.17,565.73,636.02,78.46,112.64,148.24,205.76,178.29,687.01,65.97,22.55,378.52,55.31,774.04,1037.21,0.08,85.04,189.51,2.24,273.41,38.29,14.5,86.46,1285.01,427.25,1221.92,220.44,209.87,48.32,442.72,1148.96,210.51,71.85,10000,10,76.35,3.98,13.02,12.25,14.68,20.38,27.47,11.42,546.67,83,54.87,84.99,18.88,3.65,24,55.62,21.58,60.49,24.17,29.43,171.05,546.8,144.89,39.31,52.82,28.01,4.57,1483.81,42,115.94,58.4,162.54,37.69,8.28,23.61,22.65,30.6,43.83,67.62,33.36,353.37,374.11,305.49,39.8,214.79,36.41,116,211.77,27.26,3.8,34.28,75.47,207.7,132.78,51.28,27,487.12,119.42,50.12,89.47,277.35,76.05,371.09,838.94,27.63,46.05,46.05,21.05,25.83,589.04,65.41,278.72,7.42,280.49,895.28,0,0,107,10.3,97.38,0,370.92,575.38
"2018-04-13 02:45",56.44,361.82,186.18,21.52,34.88,28,35.08,115.5,59.56,20.97,1.01,73.68,27,50.08,40.47,36.84,566.75,627.02,78.02,111.3,148.77,210.48,166.88,698.75,58.94,22.49,369.36,54.87,767.39,1027.73,0.08,61.04,206.74,2.12,269.35,37.57,12.4,87.89,1289.33,422.84,1219.59,211.15,182.87,42.98,443.16,1149.09,211.19,90.28,10000,9.89,85.86,3.95,11.42,11.87,16.88,17.27,28.7,14.63,551.48,83.44,70.66,82.78,18.18,3.63,25,54.2,20.75,59.57,24.03,28.63,169.67,550.79,142.63,37.47,50.59,31.03,4.65,1379.41,44.7,115.68,51.72,162.3,35.91,8.43,23.54,23,28.81,49.96,68.85,32.81,340.62,374.78,306.6,41.07,217.02,33.88,119,201.63,27.32,3.7,34.02,71.38,209.67,130.94,50.49,29,446.31,109.64,53.76,88.18,275.18,76.15,367.34,835.76,27.34,45.99,45.99,20.23,25.39,588.16,85,276.04,8.94,281.6,895.76,0,0,109,11.54,97.72,0,383.54,570.89
"2018-04-13 03:00",59.04,366.21,190.25,20.99,35.22,26.7,34.97,115.53,59.21,23.78,1.01,74.01,28,48.14,43.74,37.24,591.73,619.44,77.45,109.55,148.27,203.75,160.93,674.86,56.9,22.58,368.17,55.95,766.12,1039.4,0.08,60.06,192.08,2.14,265.74,38.26,11.53,97.78,1285.18,422.04,1221.82,206.64,206.87,42.25,433.3,1142.79,207.31,77.16,10000,9.82,76.5,4.04,13.35,11.79,12.26,17.86,27.75,11,550.66,82.33,56.35,84.54,17.62,3.63,25,53.49,21.1,57.31,22.58,28.03,167.32,528.58,139.08,38.9,55.8,29.23,4.82,1423.73,41.6,116.39,54.95,163.01,36.33,8.91,23.77,23.17,29.54,45.22,65.45,32.76,307.21,376.19,305.52,40.77,213.9,38.04,116,204.8,28.67,3.7,34.77,69.16,209.77,123.18,49.43,41,468.13,112.8,51.91,91.71,274.18,75.97,368.13,838.71,27.99,44.48,44.48,19.97,25.89,589.59,95.3,275.66,7.92,280.52,893.13,0,0,109,10.52,97.67,0,374.54,572.13
"2018-04-13 03:15",54.83,360.59,185.79,20.78,34.78,26.9,33.95,114.37,60.07,20.04,1.01,71.67,27,46.73,41.38,36.66,563.88,623.46,75.28,114.71,147.88,204.1,167.56,686.23,56.98,22.47,368.31,55.71,761.03,1031.24,0.08,58.24,198.09,2.2,261.92,39.92,11.73,98.06,1270.39,427.27,1229.81,208.7,217.87,44.26,435.01,1147.55,211.62,90.94,10000,9.97,84.3,4.06,16.92,11.77,15.48,16.89,26.41,12.33,548.76,82.21,61.27,80.35,18.11,3.64,24,53.51,20.88,64.89,22,28.28,163.98,533.92,140.64,37.96,50.66,28.17,4.66,1459.6,41.14,116.35,51.81,164.4,35.62,8.68,23.51,27.28,28.34,45.49,65.47,32.35,316.04,375.71,306.8,38.62,216.55,34.98,117,196.02,27.73,3.7,34.17,67.35,208.44,121.38,51.55,34,473.27,110.58,57.64,88.71,272.38,76,367.94,843.21,27.65,44.03,44.03,20.16,25.07,591.2,94.24,277.38,7.5,281.8,896.5,0,0,119,10.23,97.12,0,370.59,569.98
"2018-04-13 03:30",55.67,359.31,187.52,20.7,34.32,27.92,34.98,115.2,63.24,23.32,1.01,70.41,26,44.62,42.6,36.97,566.19,626.16,79.43,111.31,144.14,206.85,167.09,685.49,54.23,22.57,367.18,54.19,767.51,1034.14,0.08,60.07,266.43,2.23,279.3,38.46,11.47,89.34,1269.29,421.42,1223.03,205.86,801.87,48.59,427.27,1147.3,208.14,80.13,10000,9.92,76.78,3.88,11.83,10.76,11.73,16.94,25.09,11.88,541.63,81.18,67.06,78.46,17.74,3.64,24,53.25,20.89,55.63,22.14,27.6,163.14,545.47,139.41,38.55,53.57,28.61,4.71,1442.53,42.32,116.06,51.69,166.57,37.43,8.27,23.68,23.22,30.24,47.8,67.01,32.74,344.22,375.42,302.09,39.57,209.52,33.6,117,194.86,27.12,4.2,35.1,67.42,206.42,117.85,43.16,31,460.09,112.21,53.58,90.5,277.84,75.65,366.27,840.7,26.82,43.69,43.69,20.06,25.5,588.97,92.48,279.84,8.62,281.09,899.22,0,0,111,11.07,101.6,0,345.66,576.12
"2018-04-13 03:45",64.08,359.34,187.76,21.58,34.11,27.17,34.84,115.16,61.19,20.1,1.01,69.15,27,43.75,42.9,37.54,556.3,623.2,77.46,112.1,145.72,198.94,170.45,676.25,61.38,22.5,374.6,55.07,770.25,1036.79,0.08,60.27,348.39,2.23,262.01,34.07,11.87,87.43,1285.4,423.08,1217.44,218.68,753.86,45.6,426.1,1138.71,210.31,88.55,10000,11.12,75.26,4.33,11.13,11.03,15.92,16.95,25.06,12.21,542.92,81.3,66.32,77.51,17.75,3.64,25,53.59,20.83,63.5,22.08,27.25,164.08,532.33,138.8,38.2,50.86,28.38,4.65,1273.36,43.09,117.17,52.26,161.22,36.35,8.21,23.39,23.7,27.96,43.98,73.93,32.33,313.78,386.74,303.11,35.16,209.16,33.58,117,192.52,27.45,3.8,34.96,65.89,204.63,136.22,50.71,28,475.71,112.07,51.64,84.53,278.42,75.06,368.86,838.57,26.75,44.66,44.66,19.89,25.4,586.86,66.16,276.25,7.76,282.11,897.64,0,0,118,10.51,97.84,0,340.5,563.78
"2018-04-13 04:00",56.12,357.01,187.22,21.17,34.37,26.81,33.57,118.04,59.21,23.15,1.01,67.44,25,44.8,42.26,37.31,564.58,623.47,75.62,111.61,145.23,206.86,159.7,687.28,64.88,22.62,369.48,55.43,762.78,1039.81,0.08,59.06,345.73,2.16,267.33,37.4,11.48,97.94,1294.93,425.13,1221.78,221.03,202.87,43.18,422,1137.94,207.26,94.15,10000,10.23,75.88,3.86,11.68,11.86,16.28,17.23,25.28,11,554.6,81.97,65.87,76.96,19.15,3.65,25,52.61,21.07,66.43,21.87,27.75,161.35,538.81,138.06,37.84,52.51,32.88,4.73,1394.47,43.21,116.02,61.82,162.38,37.33,8.13,23.98,23.05,28.96,50.31,70.59,33.3,315.45,377.96,302.11,36.27,203.17,31.05,117,193.42,29.43,3.9,35.08,64.72,205.37,136.05,51.32,31,458.22,109.14,53.04,89.47,271.07,75.24,366.28,839.19,26.95,43.16,43.16,19.33,24.37,594.74,69.63,278.78,7.76,281.11,901.33,0,0,105,10.49,97.7,0,352.43,558.02
"2018-04-13 04:15",56.01,354.42,187.36,20.31,34.12,26.97,32.6,120.91,59.29,19.73,1.01,67.88,27,45.5,44.59,36.96,559.56,619.98,77.09,110.36,141.9,201.01,161.5,681.19,52.69,22.55,384.71,54.37,749.63,1038.9,0.08,60.95,355.65,2.97,258.51,36.93,11.67,87.8,1281.8,421.85,1223.04,234.28,189.87,44.4,426.65,1133.31,211.51,76.92,10000,9.85,76.77,4.05,13.7,10.31,12.58,16.6,20.85,8.43,559.45,81.76,65.42,79.39,18.27,3.64,24,51.79,20.05,59.86,21.63,26.87,158.95,554.77,141.61,38.72,53.7,29.33,4.71,1330.75,42.04,116.77,51.99,163.54,37.25,8.25,23.53,22.81,27.52,43.24,64.43,32.92,332.17,378.51,303.49,40.17,209.09,31.39,125,199.78,28.9,5.7,35.48,65.03,204.45,124.87,47.34,27,482.7,113.86,53.78,88.18,275.02,75.34,364.17,836.55,26.92,41.52,41.52,19.93,24.83,590.81,86.03,277.41,8.46,282.49,893.4,0,0,115,10.9,97.72,0,371.38,574.03
"2018-04-13 04:30",62.55,356.82,186.99,20.24,33.76,26.81,32.55,120.7,60.2,23.06,1.01,68.15,29,48.82,41.77,37.02,558.68,627.97,80.85,110.62,141.46,199.66,167.23,681.83,59.26,22.6,369.67,56.4,757.12,1043.85,0.08,58.51,339.9,2.75,257.34,37.97,11.39,103.41,1268.33,418.94,1229.54,229.67,220.87,46.13,426.66,1134.7,206.33,86.12,10000,10.03,75.71,3.81,15.72,10.93,11.04,15.87,20.75,9.48,559.48,85.52,68.87,75.89,17.7,3.64,25,53.11,20.65,63.52,21.06,28.11,153.36,551.31,144.96,37.83,53,28.02,4.7,1389.48,41.98,116.52,51.91,161.14,38.86,8.16,23.95,23.07,28.67,49.74,62.08,32.57,310.88,375.96,303.88,36.68,206.39,32.15,125,195.86,28.86,5.5,35.49,63.79,204.51,123.53,52.65,31,459.97,115.39,53.8,85.27,272.74,74.85,368.11,834.93,26.97,40.56,40.56,19.81,24.69,589.42,65.38,277.23,7.63,281.88,901.24,0,0,109,11.09,96.63,0,358.64,577.55
