"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-01-24 08:30",81.57,364.73,238.12,19.09,34.13,31.41,24.08,136.77,72.45,28.54,2,65.12,34,38.03,53.39,36.77,599.06,669.64,58.38,113.06,138.09,232.04,173.39,676.49,118.32,23.13,385.8,55.13,899.95,1085.55,0.09,152.22,185.1,9.72,337.14,180.21,35.48,89.76,959.07,435.89,1339.28,694.92,690.21,63.2,409.34,1422.63,146.7,211.23,10000,23.97,75.1,82.86,109.25,9.85,8.34,14.45,27.86,16.72,616.34,110.13,51.66,68.62,15.62,2.74,16,54.18,18.88,85.18,22.17,30.8,157.52,1090.02,184.88,40.88,60.13,36.73,7.7,1254.98,67.04,126.39,82.79,10.34,142.47,58.33,12.58,33.08,26.33,30.62,40.98,126.84,28.99,452.21,377.84,323.76,77.08,110.81,38.2,132,205.06,44.28,13.3,57.7,61.81,233.33,146.67,128.04,32,531.92,178.79,72.65,93.83,286.35,71.43,420.81,830.28,26.48,50.45,50.45,22.61,24.75,669.14,64.12,289.91,8.33,287.76,904.36,165,0,0,51.18,115.24,4,1199.63,630.26
"2018-01-24 08:45",81.4,360.26,240.79,20.15,35.81,32.41,23.4,137.54,72.69,25.85,0,64.23,26,38.4,52.16,36.95,597.06,661.69,61.71,110.05,135.29,233.17,182.05,678.27,121.91,23.89,379.95,51.14,854.66,1085.62,0.09,112.27,179.52,6.37,347.92,169.43,29.21,85.58,1010.73,436.42,1337.18,719.65,649.2,55.75,416.08,1424.33,153.77,216.35,10000,64.5,74.79,46.11,107.39,10.18,7.56,14.33,30.82,17.08,622.74,117.25,50.39,72.25,14.8,2.75,16,54.24,19.42,102.05,21.74,30.62,158.45,1130.27,199.93,37.16,61.92,38.88,7.27,1236.61,68.66,131.54,96.06,8.74,146.69,57.59,13.53,39.49,27.74,30.86,43.52,124.61,30.02,471.15,384.35,320.39,71.49,116.52,37.9,123,204.32,45.77,10.4,57.86,65.69,236.13,148.73,141.52,36,488.17,177.74,72.4,99.92,289.12,74.62,413.63,831.75,26.92,44.54,44.54,22.06,24.34,654.78,77.51,293.82,7.51,289.39,887.44,170,0,1,38.27,116.84,4,1272.29,612.22
"2018-01-24 09:00",95.34,365.28,250.52,20.82,35.91,34.52,21.5,133.74,74.3,28.69,0,63.66,29,37.51,57.84,36.98,598.79,664.98,59.45,110.44,129.48,243.61,172.87,684.29,113.28,24.59,381.51,52.39,938.29,1099.68,0.08,111.33,198.22,5.94,365.03,163.7,35.6,87.49,967.96,431.53,1332.09,715.14,676.2,68.12,471.89,1423.66,199.53,215.63,10000,53.25,70.87,126.85,104.32,10.46,8.48,15.17,25.08,14.54,625.8,130.4,48.77,68.75,14.29,2.17,16,57.28,19.66,102.12,21.07,31.46,156.27,1096.09,210.11,36.89,63.21,39.95,8.54,1240.98,73.61,132.5,106.7,9.02,148.95,62.36,13.23,34.55,32.48,33.86,46.49,126.07,30.24,489.74,383.93,323.75,71.07,110.52,37.77,128,208.16,48.95,10.4,69.31,65.98,234.38,132.23,127.39,39,496.39,187.03,77.78,100.36,286.88,75.67,419.76,839.78,26.57,46.31,46.31,22.56,23.93,652.12,94.22,295.35,7.33,291.75,895.22,173,0,1,35.68,113.06,4,1266.97,628.33
"2018-01-24 09:15",103.41,370.96,269.82,21.4,36.14,32.62,22.26,136.74,72.54,24.13,0,64.22,27,38.74,57.44,36.44,593.17,665.77,56.07,111.94,129.03,241.46,177.51,686.37,122.72,24.26,372.42,56.45,928.69,1111.7,0.08,115.28,177.04,2.83,366.31,168.4,30.63,82.42,960.25,447.14,1331.24,705.24,687.2,76.08,495.88,1417.66,214.09,229.28,10000,25.46,64.82,126.63,100.01,9.94,7.68,15.34,29.3,17.82,624.5,131.41,52.43,68.04,14.2,0,16,58.3,19.83,98.38,21.5,31.66,153.14,1111.77,221.33,40.95,61.93,39.17,9.82,1257.19,75.69,131.59,110.95,9.55,155.44,71.42,11.96,35.62,32.86,33.36,47.74,129.49,28.72,450.42,383.06,326.81,71.51,112.54,32.08,131,220.9,45.8,10.7,70.78,64.82,229.5,132.02,125.68,42,535.44,203.33,82.7,104.93,295.47,67.46,413.26,834.6,26.31,49.96,49.96,20.07,24.51,654.02,94.1,300.51,8.04,292.81,889.67,161,0,0,36.08,114.56,4,1282.36,626.26
"2018-01-24 09:30",99.49,367.48,267.63,22.45,33.51,33.1,21.55,136.39,79.4,25.17,0,62.99,27,36.67,63.2,36.31,624.32,666.02,61.47,110.69,135.33,256.34,184.33,678.73,115.88,23.33,378.86,49.98,890.15,1109.77,0.07,106.97,194.35,5.52,390.14,155.33,23.56,90.12,903.04,446.62,1347.51,686.65,683.2,76.38,497.27,1425.55,221.95,225.66,10000,47.68,50.47,127.2,99.06,9.54,7.61,14.1,34.18,16.61,640.2,135.12,48.69,68.36,13.95,0,15,59.48,19.98,117.37,22.16,33.12,164.82,1138.91,212.03,36.64,65.87,36.62,10.46,1134.58,80.06,135.03,116.15,7.93,143.95,71.91,11.79,34.25,33.51,33.27,52.51,135.86,30.44,445.61,386.49,330.71,76.09,113.58,28.25,134,224.31,44.83,12.5,62.3,71.46,236.52,146.76,126.31,44,527.19,202.87,86.31,104.01,297.88,70.66,411.15,832.12,25.49,50.94,50.94,19.58,24.24,654.33,74.51,310.49,8.16,293.71,894.79,167,0,0,35.38,116.31,4,1267.87,649.39
"2018-01-24 09:45",97.37,371.74,277.84,22.75,31.39,33.4,22.45,143.34,74.98,24.9,0,65.4,29,37.04,60.27,36.38,637.92,677.3,64.38,118.16,135.59,256.08,175.96,678.12,109.91,22.9,382.58,54.97,914.73,1133.57,0.08,119.92,174.18,7.29,381.67,153.77,23.14,80.16,892.1,448.22,1350.36,676.04,711.2,81.83,439.78,1375.05,161.79,242.18,10000,6.99,32.7,127.44,98.66,10.18,7.67,15.63,30.23,17.92,637.16,137.67,51.35,67.34,14.98,0,16,60.06,17.72,116.3,22.58,33.07,170.62,1119.34,222.96,38.55,65.75,39.88,8.98,2128.27,82.97,136.39,113.28,9.13,144.54,74.04,13.22,33.19,33.9,35.9,49.48,130.42,30.77,474.56,393.46,332.82,75.11,117.44,29.35,126,232.93,45.89,12.2,59.18,74.3,239.45,151.11,129.76,53,518.47,212.06,83.03,104.77,307.21,72.81,411.13,828.66,25.29,48.1,48.1,19.98,24.53,665.84,75.28,313.55,10.75,295.82,898.93,0,189,0,44.39,116.85,4,1290.04,647.7
"2018-01-24 10:00",97.69,365.62,280.33,22.5,29.52,31.21,20.63,145.43,69.44,23.76,0,63.27,28,40.13,63.54,35.33,649.1,682.12,65.63,116.01,139.35,268.89,181.04,678.96,112.98,22.71,400.23,59.32,944.91,1148.49,0.06,114.08,179.83,7.95,392.78,149.35,25.22,87.62,888.6,452.09,1354.73,662.49,633.19,74.68,441.75,1271.38,150.26,189.37,10000,7.01,17.3,127.25,106.05,9.83,8.16,14.79,24.83,17.95,648.32,151.29,52.96,65.14,14.44,0,15,57.67,18.44,113.13,20.58,30.74,162.42,1101.32,238.93,39.16,68.01,44.28,9.56,2115.28,88.13,136.23,116.25,7.21,150.16,77.6,13.66,34.02,36.13,36.43,51.48,126.03,30.75,438.93,400.22,334.27,73.77,116.89,30.67,138,234.59,48.53,8.8,60.86,73.4,233.41,148.56,124.27,42,519.61,221.66,88.16,110.34,314.81,73.98,411.27,832.16,25.55,46.42,46.42,21.13,24.17,662.49,81.77,318.05,10.97,298.27,905.34,0,151,0,36.25,119.08,4,1380.13,652.35
"2018-01-24 10:15",101.68,375.2,274.48,21.64,29.26,31.88,20.99,147.38,80.7,26.26,0,61.98,28,38.85,62.32,35.47,656.31,693.91,66.09,110.56,135.87,276.14,184.53,689.13,111.47,23.93,400.86,61.95,935.61,1165.23,0.06,128.89,193.76,5.99,411.63,147.23,25.28,82.72,903.37,452.96,1353.31,677.2,648.19,81.74,438.8,1270.8,141.71,212.64,10000,6.87,0,127.7,96.47,10.14,7.53,14.79,24.48,23.67,652.72,156.83,53.34,62.95,13.86,0,15,56.39,19.03,110.13,21.06,29.24,154.73,1104.22,251.72,36.65,65.5,43.71,10.35,1994.92,90.42,140.33,112.39,7.13,147.78,76.37,13.49,37.27,39.77,39.33,55.17,119.93,30.84,423.45,403.65,337.76,77.15,119.05,38.03,137,241.1,49.13,14.5,62.48,70.96,232.41,150.88,129.44,43,539.54,216.6,87.34,109.93,327.65,79.38,406.54,847.56,25.76,51.07,51.07,19.58,24.76,656.16,98.14,324.33,10.15,301.76,860.14,0,151,0,30.83,119.36,4,1334,655.25
"2018-01-24 10:30",105.35,379.65,278.83,21.22,30.51,31.74,21.64,147.74,78.39,26.17,0,61.55,28,38.7,69.07,35.53,660.44,719.21,61.44,109.44,135.55,271.82,169.61,684.43,106.12,23.61,381.45,60.66,928.74,1176.8,0.07,104.45,185.62,3.1,407.29,135.15,26.49,79,899.96,456.74,1366.91,667.55,710.19,73,429.23,1240.42,146.42,191.22,10000,6.94,0,127.41,93.74,10.49,6.41,15.21,28.88,25.91,647.29,160.31,60.54,65.38,14.85,0,15,56.31,18.69,114.44,23.12,28.25,155.08,1084.8,235.83,40.26,67.3,42.69,9.88,1991.07,91.39,143.27,111.9,7.82,151.9,76.39,14.41,36.47,40.47,37.94,56.21,118.37,33.8,437.67,404.12,337.76,70.12,122.59,41.43,139,237.44,50.47,13.1,64.66,68.98,234.86,161.07,135.25,36,588.16,219.35,86.61,110.86,320.68,81.24,402.12,852.96,26.22,46.97,46.97,19.88,24.95,661.18,87.58,329.19,8.2,305.76,905.41,0,155,1,33.32,120.62,4,1377.81,650.12
"2018-01-24 10:45",110.08,383.37,275.09,21.06,30.38,30.92,22.03,152,76.61,28.5,0,62.22,28,39.6,64.9,36.46,684.66,718.9,59.66,115.78,138.38,285.14,169.39,677.61,115.25,22.8,386.93,57.42,972.62,1192.63,0.06,99.27,179.15,5.33,421.89,130.65,30.39,89.01,894.39,465.28,1369.25,637.07,652.19,70.91,484.5,1232.16,203.65,200.01,10000,6.94,0,127.43,95.45,9.63,7.76,14.92,25.81,20.39,659.43,158.83,53.73,65.03,14.48,0,16,56.16,20.29,114.37,24.06,28.46,159.76,1077.72,232.93,37.86,68.31,44.97,10.12,813.94,90.1,142.64,116.73,8.22,156.04,78.05,14.74,35.91,42.44,38.43,53.27,120,34.62,461.03,407.54,343.55,69.62,120.99,40.88,155,239.4,46.38,13.5,64.88,65.53,231.07,164.71,146.98,45,573.24,240.24,87.39,111.01,323.35,84.21,395.95,870.76,26.74,49.66,49.66,20.19,25.12,675.44,72.54,329.71,8.63,304.55,881.26,0,156,0,29.34,120.03,4,1301.35,658.89
"2018-01-24 11:00",108.79,388.71,281.58,21.09,29.89,30.64,22.05,155.5,77.14,26.81,0,62.1,28,38.92,68.33,37.94,681.46,716.63,61.18,112.75,140.08,285.89,169.56,683.56,112.06,23.15,400.27,66.61,938.93,1208.65,0.07,99.33,182.42,3.7,415.3,122.13,29.6,75.36,896.04,462.56,1382.32,627.44,659.19,79.71,493.9,1247.5,210.47,182.74,10000,4.57,0,127.23,99.88,9.69,7.52,15.22,28.32,20.66,660.5,161.79,54.91,64.09,14.95,0,15,57.44,20.85,114.58,21.75,29.65,154.34,1066.5,237.93,37.4,69.78,47.22,10.55,1264.2,93.91,143.33,122.84,6.87,153.77,75.21,15.41,43.19,39.84,39.63,55.66,120.96,35.42,445.05,427.26,342.04,74.56,119.1,41.74,137,246.67,51.4,13.7,64.54,64.11,226.74,152.25,150.54,52,597.08,247.12,92.48,111.46,323.8,89.72,393.32,883.81,25.92,50.8,50.8,19.91,25.89,666.05,73.21,335.59,9.75,303.04,884.81,0,158,0,31.12,120.28,4,1326.35,665.46
"2018-01-24 11:15",112.4,381.82,300.97,20.51,29.45,29.45,21.07,160.08,86.35,30.15,0,62.42,28,39.87,67.33,40.25,692.18,725.28,58.03,113.48,130.58,295.36,180.43,684.11,103.34,21.91,397.7,66.99,985.78,1205.51,0.06,93.11,175.12,2.58,415.65,115.91,42.49,84.37,886.57,466.97,1382.42,624.87,664.18,80.35,490.24,1258.43,204.44,192.11,10000,4.2,0,126.42,101.11,10.22,7.03,14.69,32.18,19.78,655.22,167.19,54.96,64.32,15.46,0,16,55.47,21.48,113.54,20.53,28.61,152.85,1053.38,250.11,40.66,71.29,47.42,11.14,1379.74,90.68,142.59,127.63,6.33,152.07,76.02,15.29,40.55,40.91,40.11,55.82,124.7,35.31,409.91,423.2,334.42,72.67,118.82,40.79,127,255.15,55.29,12.8,65.33,66.63,227.23,154.68,144.76,44,618.22,242.82,89.03,111.95,335.04,95.08,382.34,897.84,25.81,52.9,52.9,20.06,24.81,649.19,85.75,335.36,9.68,305.42,894.64,0,157,0,27.41,120.39,4,1325.46,668.65
"2018-01-24 11:30",115.4,379.14,305.48,20.1,30.04,30.6,21.24,158.2,89.19,25.91,0,59.74,30,38.41,71.37,39.73,697.4,722.67,59.39,111.85,130.56,301.63,165.36,682.74,109.12,23.66,397.54,68.82,1001.49,1209.62,0.07,92.37,163.72,5.01,412.22,118.66,45.62,74.9,914.29,466.34,1390.31,631.13,631.18,78.76,458.35,1256.78,175.61,202.92,10000,5.13,0,126.23,98.1,13.9,8.63,15.58,27.2,21.21,676.6,169.24,54.46,67.45,14.46,0,15,55.65,21.14,106.83,20.54,27.45,147.94,1079.6,251.65,36.55,70.83,44.91,11.07,1616.22,89.88,146.02,123.86,6.23,155.03,78.02,15.33,34.08,38.76,40.47,55.75,123.83,34.43,433.23,419.98,336.73,72.17,121.21,41.94,142,251.81,53.42,12.7,67.83,68.7,233.17,165.25,127.7,34,606.67,245.15,90.82,115.02,329.77,96.06,383.66,902.53,26.19,47.53,47.53,20.21,25.33,648.25,100.37,330.28,8.74,305.73,904.09,0,157,0,27.53,120.22,4,1350.5,663.3
"2018-01-24 11:45",108.13,379.37,307.35,21.81,30.64,30.68,22.11,155.75,88.78,29.14,0,60.68,30,37.07,69.55,38.27,691.36,726.35,58.43,110.08,134.39,288.92,189.39,691.65,111.62,22.75,419.37,69.28,980.49,1228.27,0.07,98.65,163.28,5.48,442.25,121.67,43.47,80.03,915.29,464.17,1387.91,601.34,619.18,74.59,408.99,1221.31,139.87,182.74,10000,4.26,0,126.12,95.83,14.32,8.05,15.89,27.6,18.9,671.21,172.29,57.5,68.58,14.91,0,15,56.33,22.26,108.54,20.17,28.41,158.02,1037.35,253.49,40.86,69.66,46.52,11.53,1529.49,90.88,143.23,127.34,6.61,148.22,73.07,14.63,39.13,39.86,40.54,54.88,127.73,33.5,437.23,424.23,336.15,77.06,118.38,40.91,139,241.7,51.66,12.9,67.77,71.6,235.31,160.55,122.91,34,608.18,224.98,92.23,110.28,324.42,96.09,375.83,908.12,26.32,48.17,48.17,21.26,25.9,649.34,100,334.42,7.87,305.15,909.04,0,157,1,23.6,121.51,4,1313.45,670.24
"2018-01-24 12:00",109.02,383.35,317.2,21.67,31.1,30.67,22.24,154.75,86.25,25.71,0,60.65,31,36.87,75.38,38.18,695.57,726.13,58.49,114.21,131.74,296.08,170.4,683.65,99.67,22.6,419.63,66.63,983.78,1223.55,0.07,127.46,185.16,6.44,419.49,114.61,41.11,78.15,895.98,464.2,1386.62,618.34,633.18,81.82,410.27,1265.52,139.91,209.36,10000,6.64,0,126.01,98.01,14.39,7.8,15.57,27.02,22.57,666.88,173.83,59.39,65.68,15.25,0,15,55.72,22.04,108.5,20.55,29.42,153.73,1030.67,249.7,37.77,70.25,48.68,12.48,1590.47,89.61,143.22,127.33,6.54,159.25,75.94,15.34,39.93,40.8,41.35,54.41,126.76,33.61,416.41,429.6,343.66,74.6,117.77,39.01,137,247.73,54.28,13.5,67.09,69.5,232.51,158.33,140.53,34,591.85,242.76,105.3,107.59,319.32,97.52,375.46,951.52,25.21,48.63,48.63,19.34,24.77,650.05,88.32,343.72,8.47,304.66,904.19,0,157,1,23.68,119.83,4,1292.37,672.98
"2018-01-24 12:15",114.95,379.54,312.14,21.83,30.63,30.62,21.24,160.09,87.94,31.21,0,61.27,36,39.77,72.88,39.59,703.04,725.11,58.91,118.39,135.71,305.26,177.13,699.97,114.18,22.97,407.95,72.24,990.66,1235.68,0.07,100.66,183.88,6.26,420.54,119.46,39.84,75.05,903.25,466.5,1390.56,613.01,691.17,80.61,426.61,1262.53,151.96,175.93,10000,4.04,0,125.54,102.65,13.02,8.91,17.49,31.11,18.58,669.13,175.72,57.19,65.45,16.06,0,15,53.77,22.07,104.82,20.68,27.92,151.04,1021.86,247.52,37.59,70.15,47.41,12.84,1567.42,94.78,140.25,132.76,7.03,151.16,74.13,15.12,38.07,42.63,42.81,55.9,130.22,32.93,409.58,423.95,346.54,74.29,116.2,36.94,138,258.26,53.54,11,67.26,71.35,232.06,152.54,114.58,33,612.87,230.08,92.29,109.16,331.32,100.23,370.97,923.13,24.98,49.8,49.8,19.16,24.22,654.87,75.08,346.8,9.14,306.54,907.56,0,0,101,26.01,120.15,4,1255.7,688.47
"2018-01-24 12:30",110.85,378.63,314.99,21.59,31.93,31.84,22.33,162.58,89.33,27.02,0,59.24,29,38.98,73.72,40.53,687.57,724.77,58.77,116.11,132.3,289.58,180.14,701.55,111.65,22.09,411.25,69.72,1000.41,1221.27,0.07,85.99,177.41,3.03,419.1,102.57,43,83,903.48,461.96,1392.96,587.21,703.18,75.24,485.02,1221.36,204.9,188.19,10000,3.65,0,125.74,98.9,13.38,7.57,17.11,34.16,21.52,663.75,175.78,53.96,66.71,16.15,0,14,56.27,23.19,103.33,20.73,30.02,161.75,995.4,272.56,40.61,67.92,43.91,13.22,1566.45,98.77,138.55,126.64,6.8,155.02,72.89,15,41.06,41.04,41.78,51.58,127.69,33.55,438.36,420.24,347.49,76.8,116.15,33.2,135,260.96,53.33,13.2,70.72,76.71,227.98,169.42,121.19,34,588.19,220.18,94.21,108.26,328.55,100.04,368.2,934.93,25.83,47.41,47.41,19.62,24.09,656.97,74.37,343.88,8.97,307.49,912.29,0,0,127,26.62,121.66,4,1267.19,688.67
"2018-01-24 12:45",110.18,371.73,308.95,22.08,32.07,31.58,24.06,161.6,90.17,30.91,0,60.34,27,36.58,71.72,38.05,711.97,731.32,57.29,113.1,127.53,302,163.42,704.74,103.46,23.69,406.14,68.99,943.09,1228.76,0.07,82.95,191.97,3.53,458.11,96.31,39.58,77.71,894.79,462.97,1405.53,599.79,677.18,83.57,493.28,1243.95,208.58,180.75,10000,3.59,0,123.99,98.24,12.48,9.75,17.76,30.91,21.14,668.4,174.76,55.39,68.78,14.93,0,15,56.3,23.29,103.62,20.33,28.99,160.68,991.89,256.28,36.27,69.36,43.47,14.3,1602.83,98.11,134.45,118.22,6.58,148.94,72.56,15.84,44.07,39.59,40.87,51.14,125.15,33.88,433.64,417.22,340.18,74.93,112.35,31.92,137,252.58,52.58,13.9,67.93,81.19,225.22,169.59,111.16,29,619.25,226.45,93.92,106,325.99,99.99,361.82,880.31,26.93,47.91,47.91,20.11,24.38,651.16,97.9,339.49,8.53,309.18,868.67,0,0,115,22.45,120.8,1,1253.83,675.19
"2018-01-24 13:00",113.11,377.56,305.9,22.23,32.73,31.57,22.97,164.2,92.7,29.53,0,60.06,27,38.27,71.15,38.38,716.38,725.16,57.38,112.31,130.09,299.33,185.88,707.17,111.85,23.34,403.43,64.2,997.51,1226.7,0.06,89.46,176.87,3.48,410.74,94.75,31.32,79.08,903.85,461,1403.28,595,693.17,82.83,493.86,1265.01,207.26,188.04,10000,3.6,0,123.72,96.18,14.01,9.74,17.64,30.79,21.54,671.5,173.06,63.04,67.91,14.84,0,15,54.38,22.83,102.16,20.42,27.61,155.63,999.94,239.34,41.47,66.68,45.97,14.48,1538.1,96.8,134.93,121.05,5.95,150.08,75.72,14.75,42.52,40.16,40.62,46.19,133.25,35,436.05,424,351.49,74.37,114.85,29.97,134,252.04,52.99,13.6,65.81,72.05,224.97,160.01,127.03,31,623.5,218.41,90.72,112.26,324.35,102.49,360.15,877.69,26.24,48.51,48.51,20.58,24.91,649.49,100.15,336.26,8.78,309.49,905.64,0,0,117,21.41,121.32,1,1239.23,682.66
"2018-01-24 13:15",111.52,373.65,306.43,22.87,32.3,30.36,21.67,164.18,90.94,31.6,0,59.63,25,39.65,76.24,39.67,719.67,726.49,54.57,113.53,133.26,306.33,176.18,712.75,113.73,22.25,408.75,70.24,1015.32,1217.74,0.06,82.53,181.54,2.63,426.41,98.1,39.23,80.19,887.28,466.47,1400.55,639.59,690.17,90.61,473.41,1265.89,176.59,182.72,10000,3.56,0,123.55,94.95,14.46,9,17.95,31.54,23.21,666.21,176.49,79.76,68.09,14.88,0,14,51.4,21.66,98.66,20.63,25.52,154.08,978.29,253.23,36.04,68.91,47.88,14.47,1502.52,95.5,134.26,125.81,6.17,150.64,75.19,14.74,38.96,44.17,39.92,47.31,130.66,33.12,425.88,412.37,348.51,78.66,115.23,30.82,134,251.56,55.48,13,77.24,69.63,226.15,171.37,114.21,31,691.88,227.61,91.08,113.74,324.72,103.89,358.05,876.83,26.51,47.79,47.79,20.7,23.59,652.67,103.2,334.46,8.8,307.51,895.27,0,0,113,19.44,122.63,0,1253.3,681.73
"2018-01-24 13:30",110.4,375.04,311.6,23.56,32.02,30.04,22.24,168.81,91.69,26.95,0,58.98,27,39.13,76.3,41.66,732.71,727.67,58.71,116.89,143.39,312.84,166.67,699.73,103.54,22.89,421.04,71.03,997.81,1234.64,0.06,84.76,168.19,4.46,420.59,98.47,28.08,76.45,911.02,458.4,1393.85,630.45,698.17,75.11,427.82,1255.9,140.16,172.93,10000,5,0,124.09,99.19,13.73,8.58,17.42,33.36,21.57,659.5,169.19,70.89,64.98,15.53,0,14,49.61,23.45,106.52,20.6,25.07,155.6,965.31,241.85,41.1,67.97,48.7,15.26,1333.71,93.23,132.53,125.48,6.25,155.22,75.69,14.85,36.16,42,42.59,52.05,132.69,32.17,413.94,415.63,341.35,74.88,115.17,28.96,138,261.42,56.36,13.7,72.11,72.53,223.83,158.41,108.21,34,724.57,220.98,98.66,110.62,323.65,101.15,357.66,888.5,26.79,49.65,49.65,19.96,24.41,652.73,80.99,356.59,9.98,307.35,891.83,0,0,123,20.8,121.29,0,1222.42,692.24
"2018-01-24 13:45",113.44,380.24,306.98,22.61,31.41,31.09,22.56,167.05,88.35,29.54,0,59.2,27,38.44,78.45,40.99,730.88,728.04,59.89,114.18,135.19,308.65,186.06,698.9,106.98,22.3,421.1,70.56,1010.14,1206.27,0.07,112.69,175.34,4.44,414.62,98.46,29.72,87.59,915.11,462.39,1373.3,625.58,684.17,80.12,405.17,1262.4,141.01,160.13,10000,3.54,0,123.81,100.61,13.07,9.35,17.31,33.31,22.8,662.74,167.07,72.02,65.27,15.51,0,15,51.47,24.18,107.79,21.27,25.23,155.23,980.16,257.25,36.57,70.97,46.13,15.34,1158.12,92.76,134.27,129.32,6.09,149.23,73.68,14.97,39.41,40.84,41.34,53.08,133.6,32.17,448.68,415.22,349.05,76.12,115.74,29.56,135,249.6,54.09,13.4,66.25,72.3,224.83,176.23,104.78,31,694.6,218.97,95.28,109.11,319.89,101.37,348.28,901.19,26.54,46.19,46.19,19.39,24.18,656.86,77.27,353.2,10.46,308.05,890.84,0,0,118,21.93,128.31,0,1281.08,694.5
"2018-01-24 14:00",111.14,382.33,306.37,23.27,31.34,31.45,22.82,167.22,88.8,25.99,0,61.18,29,38.97,72.7,42.11,718.19,732.01,59.65,113.22,136.99,302.33,174.97,713.28,102.08,22.21,416.35,72.44,1019.64,1215.42,0.06,82.32,166.73,7.59,431.99,95.04,33.37,76.19,911.65,466.67,1357.95,602.52,734.17,79.7,446.76,1250.95,178.68,191.6,10000,3.65,0,123.76,104.61,10.42,8.94,17.67,30.17,22.9,661.82,164.77,74.61,68.97,15.95,0,14,52.51,22.22,108.18,21.2,25.33,156.51,940.96,260.68,39.87,71.79,46.69,15.19,1428.87,91.68,137.25,127.06,5.65,151.23,73.26,14.72,38.17,41.29,40.27,56.36,131.17,32.51,382.34,424.85,347.18,77.83,111.72,28.51,142,250.17,58.61,12.8,65.01,70.11,227.64,164.51,103.12,31,689.27,218.35,93.06,109.19,319.2,101.77,345.75,907.24,26.82,48.73,48.73,19.08,23.47,659.12,83.62,356.74,10.17,306.18,886.18,0,0,112,23.64,123.29,0,1226.64,688.41
"2018-01-24 14:15",115.37,389.03,314.05,23.65,31.43,31.57,23.54,168.12,90.42,31.05,0,61.1,29,38.73,73.1,38.02,708.88,726.83,59.7,111.65,141.01,303.15,168.85,705.61,109.53,22.78,417.21,67.67,990.26,1238.6,0.07,83.36,177.33,8.73,428.21,101.47,39.07,75.55,923.94,463.48,1379.56,605.03,675.17,77.82,485.58,1252.88,209.46,159.2,10000,3.84,0,123.73,99.69,9.95,9.4,17.3,33.28,20.61,657.07,165.31,73.28,67.78,16.27,0,15,51.44,22.49,99.47,21.85,25.3,157.44,931.82,246.76,37.7,67.78,49.65,15.53,1201.63,95.75,140.08,125.02,6.58,148.85,73.95,15.87,37.12,41.14,39.97,59.94,131.08,32.92,401.39,432.77,338.2,76.69,116.29,28.66,149,253.9,58.48,13,66.3,72.59,222.48,160.24,123.1,33,858.69,228.5,94.4,110.92,320.47,99.43,340.7,906.64,27.57,47.39,47.39,19.29,23.14,656.67,99.1,355.85,10.01,303.2,893.92,0,0,118,22.15,119.29,0,1289.48,682.45
"2018-01-24 14:30",118,387.17,306.92,22.9,33.27,31.52,23.27,168.87,90.7,29.82,0,64.5,28,39.88,70.8,37.81,724.06,719.99,60.5,114.44,141.91,320.37,186.16,702.55,110.02,22.88,419.05,75.31,999.57,1225.54,0.07,89.61,162.25,3.96,431.67,92.91,27.09,87.51,956.03,462.34,1383.15,612.12,699.17,85.16,466.08,1266.17,209.8,178.89,10000,3.86,0,123.3,99.69,13.65,10.71,17,32.98,19.93,665.01,168.1,77.49,67.17,16.03,0,14,53.86,22.9,100.66,21.74,27.54,163.32,922.18,252.77,38.89,69.84,50.14,15.95,1211.27,95.97,138.78,132.26,5.73,157.93,71.79,16.18,40.11,41.08,40.23,58.79,133.51,33.02,414.04,439.43,347.69,77.67,113.8,29.33,140,257.7,57.74,14.4,66.03,73.94,223.56,162.87,114.41,40,888.56,232.26,94.54,109.65,319.56,100.87,341.27,907.15,27.14,50.94,50.94,20.44,23.49,650.85,100.63,352.26,10.53,304.69,883.18,0,0,107,21.36,120.1,4,1290.18,686.93
